56.575,139.01,34.282,142.46,54.579,NaN,52.558,81.342
36.397,151.97,NaN,32.729,112.76,67.249,73.759,79.05
104.76,115.36,124.45,157.81,130.66,99.897,62.417,66.002
136.19,128.41,54.699,99.513,68.847,60.563,79.747,136.79
152.16,86.042,153.33,83.045,112.68,153.19,79.51,NaN
136.32,172.4,51.905,155.74,73.694,141.89,134.21,NaN
51.802,151.98,139.21,NaN,83.648,92.689,67.005,65.636
NaN,61.676,57.245,NaN,149.93,102.09,82.857,NaN
77.357,167.49,84.042,74.864,106.86,85.492,65.664,113.86
68.705,38.303,43.746,52.441,59.109,57.673,NaN,112.31
109.61,147.07,131.92,110.32,NaN,76.794,67.061,137.45
150.76,82.169,31.656,74.432,120.6,NaN,79.729,111.75
155.93,139.72,172.12,134.64,93.381,95.715,76.092,76.96
43.168,144.95,88.349,111,67.092,147.73,115.24,68.348
51.22,51.966,NaN,48.912,138.34,101.4,59.897,138.42
111.59,42.552,106.81,90.681,63.952,83.496,143.73,45.577
159.56,139.29,103.23,85.33,144.61,148.79,124.01,101.31
174.05,144.44,167.79,137.38,NaN,87.101,114.14,150.8
89.133,118.73,63.295,137.66,79.86,60.248,76.395,59.217
59.352,114.68,NaN,43.357,NaN,60.448,81.973,50.922
109.55,NaN,NaN,155.51,60.627,117.31,112.1,81.941
157.5,161.16,86.222,131.38,69.217,67.747,58.69,91.882
100.74,86.72,89.35,125.04,80.729,137.55,64.141,130.18
121.79,145.44,NaN,94.258,98.775,151.95,77.44,108.46
133.46,67.359,152.55,96.309,NaN,42.052,64.74,60.644
98.659,132.11,153.71,39.347,131.85,137.5,87.11,135.46
132.85,66.597,NaN,137.86,135.82,NaN,91.233,89.16
NaN,44.838,NaN,125.83,59.994,54.454,142.34,97.389
138.67,46.531,48.049,NaN,45.755,150.72,93.306,60.678
116.61,123.03,155.22,70.224,138.79,85.124,150.07,120.3
169.52,136.02,152.16,158.97,NaN,90.443,119.21,81.453
158.61,52.337,120.83,35.136,98.187,157.68,94.145,107.9
NaN,42.108,125.63,51.661,96.794,103.89,56.837,97.813
158.17,143.31,142.67,39.081,129.63,66.309,NaN,146.82
114.37,151.18,53.312,161.9,160.26,120.12,133.66,131.77
52.999,44.327,62.158,123.33,121.7,60.598,130.29,NaN
157.23,47.19,NaN,126.39,126.78,103.11,116.86,40.161
47.294,150.25,102.32,87.557,135.34,137.97,102.76,136.12
140.15,112.23,66.882,54.589,83.692,83.4,88.959,98.488
45.183,118.52,45.948,144.68,158.99,NaN,101.11,NaN
117.42,45.624,38.525,143.79,135.54,151.77,114.55,138.16
152.61,36.19,105.26,161.34,136.48,91.348,100.65,78.881
161.39,138.02,41.717,70.997,122.59,61.836,96.209,52.876
80.594,148.48,53.781,133.06,77.552,135.76,138.28,62.642
154.26,75.895,46.993,140.03,93.734,121.59,152.12,134.29
42.79,167.36,140.99,140.23,49.276,102.69,58.842,68.577
NaN,NaN,142.3,161.48,67.542,59.748,101.81,70.809
58.979,114.18,113.41,105.33,122.71,115.81,121.28,84.708
108.86,154.76,63.03,127.26,62.853,74.922,NaN,57.451
34.99,171.91,174.93,67.626,NaN,152.5,104.02,144.72
143.63,50.946,94.06,47.598,53.062,97.183,100.88,135.71
94.261,61.943,45.922,52.397,NaN,91.353,118.02,114.33
126.1,105.07,44.649,124.15,140.98,52.678,144.79,NaN
123.29,48.195,152.04,108.76,65.184,94.871,46.975,57.903
NaN,34.057,NaN,83.802,101.89,119.74,120.94,NaN
43.689,108.54,82.891,135.4,91.598,119.01,89.81,88.11
107.92,158.48,152.19,103.78,130.11,146.67,99.37,129.39
44.267,109.38,67.142,102.07,53.291,NaN,75.648,57.112
163.32,75.111,137.09,152.2,115.99,115.47,112.73,69.651
63.427,107.56,143.57,87.659,125.21,138.37,58.268,81.667
57.828,NaN,37.083,169.41,57.114,153.41,123.92,151.07
152.7,102.88,69.573,55.136,161.47,105.01,137.41,60.047
NaN,144.38,111.78,94.051,NaN,47.407,NaN,95.148
123.87,46.355,146.63,77.65,53.574,56.98,94.249,78.704
39.226,172.33,55.912,135.31,NaN,88.108,129.49,51.665
159.47,120.93,131.69,46.015,127.49,50.69,NaN,62.507
30.145,48.264,158.76,113.9,142.94,102.27,94.392,47.708
44.348,139.01,112.74,56.589,47.719,NaN,79.223,106.8
67.301,156.83,38.707,152.3,55.186,56.773,116.34,151.27
167.12,56.372,121.77,138.31,63.019,90.514,112.16,145.61
98.936,53.76,51.009,122.89,NaN,66.816,NaN,77.28
NaN,166.1,109.88,90.009,97.347,37.724,NaN,90.367
162.94,114.58,46.622,80.487,105.67,122.14,95.247,68.115
77.9,135.81,109.75,91.616,95.202,121.07,88.929,47.809
110.76,105.95,48.365,157.44,69.741,141.82,117.07,148.45
49.949,84.457,NaN,68.965,71.296,141.72,109.34,NaN
152.12,39.736,141.68,158.36,55.898,81.759,141.13,115.14
143.27,NaN,NaN,118.12,NaN,86.464,NaN,78.649
153.41,53.449,159.84,75.945,135.57,122.98,77.246,136.15
NaN,157.09,162.04,54.425,136.24,68.776,109.29,95.108
156.17,146.27,68.505,130.15,108.67,42.414,141.87,NaN
63.257,74.242,115.53,110.25,79.975,94.014,113.24,133.82
64.776,109.37,112.19,61.539,109.09,NaN,118.59,65.111
79.471,37.47,105.69,103.27,123.87,126.57,137.51,104.13
81.628,45.05,NaN,150.44,40.233,31.533,69.41,135.56
146.53,139.1,35.042,115.1,160.61,111.34,72.924,NaN
88.508,73.601,82.355,116.44,117.15,84.779,96.398,137.83
58.891,132.82,46.675,96.743,75.071,127.99,88.292,63.396
111.82,124.44,82.576,46.065,47.362,NaN,76.635,101
56.423,68.471,126,58.401,96.432,105.4,65.425,NaN
130.15,71.061,81.194,155.81,148.29,46.942,95.018,114.56
NaN,127.18,97.22,137.18,55.418,55.29,50.044,73.792
131.35,46.685,90.267,118.05,81.871,65.887,126.7,122.88
116.88,151.7,70.639,127.78,145.52,124.19,67.285,NaN
76.847,119.81,80.578,149.27,48.645,155.88,79.418,110.26
145.85,37.581,105.23,NaN,135.61,123.79,98.051,149.08
98.853,44.33,NaN,NaN,146.97,109.82,70.481,NaN
58.163,131.51,34.794,52.825,152.99,85.878,44.707,52.659
71.491,NaN,136.77,62.227,108.91,NaN,113.79,107.37
31.904,170.27,44.308,164.51,58.933,61.15,42.522,NaN
168.37,31.256,54.721,160.74,120.97,118.06,125.1,120.91
41.739,70.149,103.03,82.538,133.4,98.856,156.54,89.277
154.21,87.827,NaN,63.876,58.771,145.15,151.55,103.46
162.68,108.99,94.104,153.42,66.814,61.362,83.73,82.285
155.03,161.16,129.71,72.944,93.229,115.56,66.823,125.9
87.138,132.43,135.92,73.993,131.37,84.949,130.89,69.49
126.38,66.89,97.214,79.567,34.156,110.97,86.731,123.52
46.033,40.295,50.013,52.495,126.47,113.92,121.91,117.99
145.85,118.18,38.496,NaN,122.99,74.921,95.555,NaN
32.716,61.019,45.993,NaN,66.422,118.58,109.14,NaN
159.98,153.56,46.095,157.3,74.324,61.287,82.075,108.01
45.215,159.16,152.43,111.38,158.13,87.501,104.13,81.828
152.9,45.327,56.947,145.55,NaN,101.88,130.79,148.81
173.17,40.755,80.633,91.677,145.58,NaN,159.65,97.883
96.133,61.667,44.234,47.565,112.51,130.13,72.154,90.75
142.63,157.07,82.827,69.363,150.7,114.69,108.67,117.13
97.874,79.019,NaN,84.439,86.655,52.591,137.3,61.74
NaN,87.395,110.27,116.58,90.522,147.61,54.325,NaN
49.313,77.917,88.613,65.621,69.204,86.87,85.287,76.115
149.38,36.368,55.531,NaN,71.829,82.495,68.324,122.41
81.489,37.251,145.2,143.54,95.604,110.66,145.18,132.76
164.8,57.758,52.502,NaN,NaN,91.789,101.72,66.452
29.563,150.07,37.814,121.24,91.677,145.6,52.435,75.297
119.32,119.72,109.11,148.59,104,121.86,110.45,131.22
43.151,169.7,109.3,49.067,52.603,74.312,139.87,128.45
NaN,148.17,149.37,61.193,143.81,140.44,58.849,100
87.559,65.042,61.408,122.36,54.804,110.22,NaN,122.83
66.506,54.964,84.922,88.147,NaN,108.92,120.52,143.41
43.544,33.172,60.345,159.02,51.881,105.26,80.881,154.7
106.05,168.13,91.146,50.365,50.702,NaN,84.267,70.505
120.18,46.961,57.482,149.9,81.903,50.546,92.281,98.104
77.864,43.152,38.413,128.37,101.45,NaN,60.888,141.24
92.965,51.563,90.731,156.24,137.58,74.309,52.965,NaN
118.68,38.608,40.079,136.97,43.974,85.766,97.55,58.346
46.61,55.364,61.824,86.886,42.511,88.23,67.531,NaN
44.259,75.705,NaN,61.145,124.89,136.56,114.54,120.79
159.66,NaN,101.79,90.099,141.86,NaN,106.36,73.049
50.084,52.422,NaN,57.445,110.27,106.53,131.28,53.855
75.104,46.28,120.42,157.72,154.35,144.32,103.18,93.19
NaN,138.71,166.9,157.6,101.73,56.401,143.09,140.68
95.724,89.561,132.01,90.041,116.95,92.997,79.617,93.673
111.48,148.92,48.34,105.99,64.735,143.99,101.2,NaN
46.46,143.43,58.508,NaN,41.577,148.63,NaN,NaN
60.744,145.25,42.401,39.48,NaN,63.148,74.272,76.272
84.257,43.004,47.545,45.81,139.4,119.37,110.22,135.32
NaN,85.492,81.83,41.488,NaN,59.635,113.91,46.895
38.302,87.639,151.56,57.791,121.63,117.37,78.068,72.204
70.155,31.152,116.31,66.358,135.98,141.1,73.615,59.879
42.477,168.11,166.93,38.321,140.48,NaN,146.87,67.345
106.51,49.479,115.14,119.53,105.02,145.99,80.388,66.559
45.534,161.14,NaN,118.75,110.47,71.154,108.16,110.72
74.993,114.39,161.97,78.695,NaN,130.34,64.884,116.45
51.782,69.644,50.312,82.313,63.9,95.726,69.329,50.709
117.46,124.98,122.93,172.23,150.08,108.96,107.72,54.45
52.733,NaN,54.232,54.881,114.61,69.21,116.91,NaN
NaN,34.492,76.981,102.85,50.784,101.05,NaN,60.691
38.017,39.061,144.83,79.011,52.409,64.599,78.669,91.662
147.33,155.22,150.1,76.129,149.4,100.25,NaN,150.78
64.256,47.158,93.718,147.84,112.94,44.055,50.174,101.86
156.04,154.08,150.6,94.594,NaN,NaN,127.21,74.727
106.32,147.38,124.2,60.738,NaN,44.054,51.821,116.13
110.71,50.04,128.74,158.64,146.69,93.763,93.08,149.82
57.114,58.28,49.327,134.46,90.567,41.137,NaN,86.269
86.281,149.42,85.792,145.2,135.51,95.02,65.366,86.865
156.75,173.53,60.17,97.059,121.32,105.64,142.87,NaN
63.754,47.643,54.373,61.71,44.13,98.854,60.8,102.57
NaN,104.2,65.272,61.693,43.31,100.04,109.48,95.484
131,147.45,135.06,95.646,120.52,121.2,102.44,95.843
139.28,171.77,149.25,107.89,64.598,76.515,NaN,120.27
129.95,170.86,44.726,163.63,73.856,37.013,132.56,141.14
118.34,168.39,54.993,124.8,NaN,94.916,128.92,102.56
146.82,48.34,155.34,107.06,136.21,99.313,NaN,86.214
99.649,32.981,NaN,55.47,53.814,128.74,101.97,NaN
59.068,48.167,73.105,67.319,NaN,85.901,99.543,82.464
57.487,56.974,134.81,78.176,68.624,68.303,128.66,83.998
137.39,32.639,152.92,59.11,87.66,94.795,NaN,110.74
167.88,115.63,99.604,64.507,84.314,76.731,140.19,120.21
160.84,163.93,158.02,120.81,50.466,70.444,134.95,122.27
53.311,160.48,159.94,39.996,NaN,118.62,66.284,68.553
135.86,28.884,100.77,101.8,48.646,145.78,65.898,NaN
NaN,46.742,49.561,NaN,108.88,139.5,NaN,NaN
138.53,80.163,128.09,45.636,144.5,99.845,99.357,110.87
65.102,51.536,68.098,39.403,NaN,NaN,60.58,100.67
NaN,54.132,153.6,155.11,NaN,47.705,81.096,121.53
135.19,167.03,NaN,43.06,81.605,153.29,98.43,95.525
121.8,106.91,99.552,NaN,NaN,129.06,62.05,92.087
113.97,60.458,38.689,59.865,61.098,100.72,72.544,61.244
67.878,46.173,156.75,135.23,152.91,94.609,139.81,97.794
55.387,165.17,61.067,47.996,59.832,123.97,98.06,96.179
NaN,75.517,164.07,96.94,104.22,123.76,84.877,107.05
130.39,96.664,NaN,143.27,137.47,78.457,37.514,119.91
157.34,90.842,156.59,96.743,NaN,150.37,67.194,73.318
76.754,70.101,142.17,80.91,55.636,70.015,75.285,94.265
66.104,147.98,137.57,57.64,55.64,82.455,87.759,117.1
56.998,171.91,156.19,NaN,83.078,141.62,133.06,123.23
60.301,130,153.72,121.63,119.68,157.24,87.643,95.577
134.05,142.99,130.95,96.933,80.601,47.487,75.784,64.894
69.645,67.456,125.61,87.646,122.22,47.528,83.399,103.87
167.48,122.75,42.596,161.25,149.73,113.64,NaN,56.246
NaN,43.263,159.82,107.09,154.11,NaN,66.81,104.1
147.57,73.426,161.04,163.88,145.85,124.97,118.96,98.173
82.796,56.893,98.622,65.276,87.169,63.358,136.88,76.281
52.698,39.517,76.854,37.973,134.39,NaN,142.43,66.907
148.7,119.61,91.583,153.69,81.755,77.701,81.36,71.1
154.98,138.41,107.34,43.958,NaN,119.29,159.39,71.479
59.868,160.64,152.21,112.8,149.19,NaN,90.995,64.469
41.914,160.8,46.111,148.95,41.586,50.44,106.92,110.09
77.383,104.2,97.772,NaN,91.873,123.24,141.06,113.78
33.756,158.64,52.32,140.53,126.56,54.436,141.9,118.01
160.94,41.44,121.08,112.24,98.638,140.46,112.18,114.55
46.734,59.324,NaN,37.954,69.659,51.312,56.782,116.49
127.28,78.068,143.89,88.305,88.548,113.9,56.287,107.59
56.996,123.79,59.018,96.643,105.98,53.75,103.21,57.613
167.84,146.36,50.681,33.266,42.649,115.07,70.742,74.558
38.163,155.86,95.157,114.43,116.4,NaN,71.133,86.076
39.128,137.47,48.651,37.699,151.39,128.67,96.507,134.27
32.679,172.17,85.493,153.24,145.1,101.41,152.99,105.61
111.12,NaN,85.309,78.239,88.095,142.98,129.2,47.491
54.887,139.58,44.404,44.332,94.049,143.82,152.16,84.64
39.921,173.31,NaN,47.59,116.86,NaN,104.3,120.11
97.921,70.951,82.283,45.526,54.237,55.821,109.95,NaN
91.849,156.05,49.456,46.031,90.083,131.51,NaN,75.217
33.14,156.29,70.349,86.158,61.037,83.329,136.07,105.23
157.16,109.84,31.389,56.19,53.477,100.65,59.183,90.148
108.83,96.848,35.208,41.772,151.07,140.61,119.85,95.722
106.47,40.971,116.06,80.827,70.538,134.86,101.13,92.5
82.302,160.58,48.368,68.98,125.49,108.08,112.16,115.34
80.565,55.745,84.773,139.61,170.53,58.347,80.498,82.054
80.424,NaN,40.398,NaN,NaN,137.45,113.33,92.829
60.607,56.478,40.981,48.715,NaN,125.33,NaN,108.95
54.355,174.18,62.441,45.354,119.47,103.42,141.18,144.54
102.32,166.28,72.479,117.65,47.705,NaN,123.18,103.94
65.718,60.815,65.64,84.917,120.29,152.05,118.28,81.185
61.386,130.99,158.04,105.88,114.29,136.01,81.441,145.12
146.87,154.68,140.22,NaN,58.979,NaN,84.764,75.551
42.479,157.13,123.46,41.725,57.543,92.333,137.01,79.746
NaN,73.056,NaN,91.104,68.889,134.52,144.8,111.52
124.25,83.003,93.645,102.92,49.238,75.432,47.655,66.126
68.226,140.86,94.082,166.9,155.08,125.81,NaN,51.382
155.36,61.361,96.663,152.57,129.88,84.3,NaN,68.129
138.62,32.905,67.875,59.629,35.888,61.667,44.333,104.3
53.029,115.82,108.15,69.551,66.671,71.146,115.09,133.8
165.29,30.006,146.01,54.446,36.349,NaN,92.657,66.968
165.38,53.59,50.83,150.22,112.2,146.97,134.54,62.336
158.57,70.244,40.187,62.936,101.3,39.937,NaN,124.9
50.228,42.185,50.666,86.749,141.71,93.778,118.61,83.669
50.141,56.56,136.23,62.984,106.92,146.18,112.98,127.49
93.938,64.038,146.15,59.681,NaN,50.489,124.13,81.064
164.41,136.64,NaN,137.46,85.236,49.681,51.104,113.67
134.54,NaN,159.68,125.18,143.08,40.164,141.57,91.843
154.88,139.95,92.625,37.082,NaN,51.206,121.72,64.675
151.26,170.21,168.14,97.989,NaN,58.262,147.71,119.02
35.362,66.329,44.401,33.739,51.189,133.78,123.86,131.76
46.377,51.284,145.24,103.98,101.45,56.526,48.673,100.93
46.021,53.822,52.748,113.94,134.7,160.65,117.65,116.37
NaN,102.47,NaN,54.634,135.58,126.41,117.04,122.66
NaN,47.677,150.29,58.066,150.22,96.742,71.496,93.41
153.26,169.27,83.998,158.73,NaN,65.952,70.106,NaN
109.02,50.665,36.525,72.219,149.39,135.18,93.814,66.097
62.178,66.48,68.597,103.53,81.632,157.34,75.463,85.442
103.21,39.198,112.56,73.906,43.215,149.39,142.93,126.13
NaN,152.3,160.76,83.309,140.48,108.14,66.533,68.518
112.27,38.107,133.57,53.217,56.588,56.451,111.57,73.19
153.08,NaN,45.301,77.221,123.87,69.058,64.396,125.01
71.157,82.784,97.483,105.48,119.6,71.665,NaN,95.301
52.133,143.51,69.3,49.988,167.96,160.53,139.88,NaN
158.16,171.72,37.166,54.705,88.507,69.483,NaN,134
78.698,161.67,47.063,105.6,75.218,109.7,67.636,NaN
163.53,62.239,115.99,73.956,49.297,96.908,109.9,81.808
35.184,41.695,159.76,159.38,40.697,85.255,117.2,129.82
NaN,101.18,71.754,146.71,92.154,141.04,97.199,122.41
149.01,147.89,102.8,NaN,98.455,143.35,90.933,95.687
147.38,51.795,NaN,39.652,70.284,112.99,110.83,55.031
151.17,118.41,168.71,60.22,75.431,92.688,54.433,104.54
157.17,50.17,79.265,122.82,128.87,81.922,124.95,92.652
104.19,135.08,76.354,115.45,66.214,57.077,55.824,NaN
51.628,63.433,158.27,152.32,135.52,116.5,119.74,122.2
112.95,36.687,72.585,42.434,61.519,65.536,110.52,89.18
78.932,162.12,157.76,49.793,59.533,73.691,139.26,NaN
111.1,59.081,36.486,129.66,35.416,88.33,147.71,NaN
134.92,38.685,51.129,122.38,81.792,122.21,NaN,135.35
75.12,110.01,49.507,65.092,157.62,NaN,71.19,84.412
72.643,104.44,149.66,129.73,132.6,NaN,51.249,64.354
52.753,60.585,54.462,70.431,42.705,142.8,116.66,65.298
49.651,157,60.335,87.354,NaN,115.55,69.287,89.664
133.75,159.79,125.05,69.899,151.36,66.06,69.954,109.76
97.406,103.68,165.12,123.31,158.64,71.23,108.89,84.582
47.199,74.117,NaN,169.39,44.494,48.669,89.935,69.334
146.22,140.33,38.877,144.34,53.868,86.452,98.718,123.74
34.292,173.22,152.01,105.55,145.01,119.97,NaN,111.64
69.081,86.094,38.675,114.58,164.69,52.343,126.87,71.103
48.085,162.59,146.68,99.908,93.553,81.706,135.45,65.532
34.484,134.17,115.58,53.653,78.867,110.76,139.66,78.057
114.31,109.98,139.9,38.548,52.998,145.35,130.45,67.629
41.643,150.78,109.67,55.266,73.345,NaN,94.344,139.35
35.804,93.988,37.637,122.56,60.114,109.37,82.202,139.22
43.841,43.897,152.39,100.68,NaN,74.936,83.454,86.291
157.84,113.04,49.872,59.664,38.131,144.91,152.54,101.39
52.033,162.16,67.022,131.95,82.592,NaN,119.11,142.87
61.231,57.112,125.22,122.84,91.751,67.797,86.635,104
159.04,65.629,78.735,76.712,62.504,87.562,141.1,NaN
101.14,50.268,128.1,NaN,97.916,NaN,67.484,119.93
125.99,NaN,134.13,NaN,90.736,NaN,64.892,106.18
142.47,76.911,98.196,156.15,98.857,145.96,111.4,69.943
111.88,48.009,91.441,114.6,46.743,133.69,135.49,NaN
NaN,61.7,NaN,60.387,46.825,75.489,51.903,NaN
88.049,42.089,119.79,127.28,61.409,81.929,146.14,98.08
122.31,97.182,88.833,64.057,91.807,92.644,143.79,121.98
44.268,165.11,146.67,91.243,163.02,47.59,65.318,NaN
47.597,42.801,140.01,150.69,64.951,143.33,97.147,110.79
49.888,160.27,54.893,37.319,67.661,66.42,130.09,62.051
149.51,168.58,41.283,78.897,65.921,116.65,95.193,116.79
125.87,38.643,84.145,43.277,57.917,144.45,74.753,78.433
166.03,NaN,120.09,130.96,127.92,65.114,66.502,NaN
37.248,156.98,135.51,147.63,121.62,116.04,114.86,114.09
167.57,49.737,159.05,91.514,77.977,37.562,122.22,63.952
47.129,41.826,56.064,156,144.23,105.85,111.61,119.87
138.85,64.832,143.58,57.048,77.133,60.24,70.026,59.42
47.401,52.26,89.204,63.166,71.604,145.23,135.48,NaN
134.06,60.908,146.78,48.737,141.54,70.92,101.14,119.46
41.55,132.53,126.83,130.79,139.74,50.502,96.083,142.77
38.276,53.395,157.25,58.829,49.559,99.318,74.67,137.37
163.81,48.488,59.977,51.734,159.66,88.932,71.267,77.537
37.528,80.715,137.85,135.94,112.14,90.388,56.991,60.683
140.06,54.313,112.28,112.24,156.69,124.51,66.52,78.142
122.07,48.296,170.56,NaN,109.53,128.52,115.82,NaN
71.885,58.565,167.07,79.843,NaN,130.42,143.29,130.69
44.183,114.22,89.584,NaN,118.57,51.646,130.66,104.13
NaN,121.83,153.2,164.11,63.846,69.413,77.879,NaN
36.245,113.1,93.917,57.825,56.15,89.05,NaN,NaN
156.97,NaN,149.97,157.11,146.76,130.55,129.63,69.786
51.508,145.26,45.171,92.99,126.41,57.626,59.095,113.82
138.47,66.133,123.51,127.36,130.62,158.8,108.92,108.04
117.31,53.027,33.779,111.2,127.25,81.619,84.209,88.643
159.82,150.2,136.21,94.516,NaN,144.82,60.385,94.232
100.99,147.61,160.96,NaN,96.706,118.54,151.14,115.65
75.714,63.911,123.51,70.013,NaN,36.744,155.78,73.869
169.22,136.75,144.86,49.786,68.553,66.544,63.627,140.61
120.81,43.828,63.368,75.752,52.163,121.97,52.335,115.18
84.941,82.685,66.75,NaN,85.562,151.81,87.75,64.049
145.57,48.174,163.46,56.594,100.18,146.68,69.966,58.199
42.915,59.807,101.88,157.1,NaN,125.77,166.16,103.89
76.711,142.88,101.26,62.076,NaN,105.88,67.495,117.71
47.511,NaN,133.54,51.513,45.834,39.212,NaN,NaN
150,96.154,45.239,56.554,50.402,110.17,146.24,NaN
162.28,114.53,147.84,128.57,68.621,86.156,106.12,101.65
51.461,122.11,93.939,73.377,62.847,75.08,104.51,115.47
117.17,50.346,NaN,147.62,150.71,129.88,115.18,55.588
171.71,156.99,160.08,122.7,150.06,146.87,59.1,143.46
46.372,45.225,155.61,73.286,115.68,49.265,96.557,136
88.295,66.687,52.797,75.214,140.75,47.192,147.13,74.575
126.33,97.564,146.81,67.126,138.2,94.779,66.625,68.208
152.67,28.697,49.486,143.1,61.922,84.743,105.75,136.28
63.646,156.63,36.75,38.508,61.226,56.805,63.047,52.441
